x,y,value
0.367089,0.139241,1.15837
0.379747,0.139241,1.16478
0.392405,0.139241,1.17265
0.405063,0.139241,1.18245
0.417722,0.139241,1.19478
0.43038,0.139241,1.21047
0.443038,0.139241,1.23063
0.455696,0.139241,1.25671
0.468354,0.139241,1.2906
0.481013,0.139241,1.33438
0.493671,0.139241,1.38976
0.506329,0.139241,1.45661
0.518987,0.139241,1.5314
0.531646,0.139241,1.61001
0.544304,0.139241,1.68909
0.556962,0.139241,1.76629
0.56962,0.139241,1.84007
0.582278,0.139241,1.90943
0.594937,0.139241,1.9737
0.607595,0.139241,2.03243
0.620253,0.139241,2.08534
0.632911,0.139241,2.1322
0.64557,0.139241,2.17286
0.658228,0.139241,2.20719
0.670886,0.139241,2.2351
0.683544,0.139241,2.2565
0.696203,0.139241,2.27131
0.708861,0.139241,2.27945
0.721519,0.139241,2.28085
0.734177,0.139241,2.2754
0.746835,0.139241,2.26301
0.759494,0.139241,2.24357
0.772152,0.139241,2.21695
0.78481,0.139241,2.18302
0.797468,0.139241,2.14162
0.810127,0.139241,2.09256
0.822785,0.139241,2.03564
0.835443,0.139241,1.97064
0.848101,0.139241,1.89729
0.860759,0.139241,1.81531
0.873418,0.139241,1.72438
0.886076,0.139241,1.62413
0.898734,0.139241,1.51417
0.911392,0.139241,1.39406
0.924051,0.139241,1.26332
0.936709,0.139241,1.1214
0.949367,0.139241,0.967746
0.962025,0.139241,0.801718
0.974684,0.139241,0.622653
0.987342,0.139241,0.429842
1,0.139241,0.222545
0,0.151899,0.170539
0.0126582,0.151899,0.325544
0.0253165,0.151899,0.465493
0.0379747,0.151899,0.590843
0.0506329,0.151899,0.702024
0.0632911,0.151899,0.799431
0.0759494,0.151899,0.883422
0.0886076,0.151899,0.954313
0.101266,0.151899,1.01239
0.113924,0.151899,1.05792
0.126582,0.151899,1.09118
0.139241,0.151899,1.11252
0.151899,0.151899,1.12256
0.164557,0.151899,1.12255
0.177215,0.151899,1.1152
0.189873,0.151899,1.10643
0.202532,0.151899,1.10632
0.21519,0.151899,1.10933
0.227848,0.151899,1.11278
0.240506,0.151899,1.11594
0.253165,0.151899,1.11872
0.265823,0.151899,1.12121
0.278481,0.151899,1.12352
0.291139,0.151899,1.12576
0.303797,0.151899,1.12803
0.316456,0.151899,1.13045
0.329114,0.151899,1.13311
0.341772,0.151899,1.13614
0.35443,0.151899,1.13969
0.367089,0.151899,1.14394
0.379747,0.151899,1.14913
0.392405,0.151899,1.15556
0.405063,0.151899,1.16366
0.417722,0.151899,1.17401
0.43038,0.151899,1.18746
0.443038,0.151899,1.20524
0.455696,0.151899,1.22916
0.468354,0.151899,1.2619
0.481013,0.151899,1.30715
0.493671,0.151899,1.36911
0.506329,0.151899,1.44957
0.518987,0.151899,1.54065
0.531646,0.151899,1.63516
0.544304,0.151899,1.72858
0.556962,0.151899,1.81833
0.56962,0.151899,1.90299
0.582278,0.151899,1.98177
0.594937,0.151899,2.05421
0.607595,0.151899,2.12003
0.620253,0.151899,2.17907
0.632911,0.151899,2.23121
0.64557,0.151899,2.27638
0.658228,0.151899,2.3145
0.670886,0.151899,2.34553
0.683544,0.151899,2.36942
0.696203,0.151899,2.38612
0.708861,0.151899,2.39558
0.721519,0.151899,2.39771
0.734177,0.151899,2.39246
0.746835,0.151899,2.37973
0.759494,0.151899,2.35941
0.772152,0.151899,2.33141
0.78481,0.151899,2.29556
0.797468,0.151899,2.25174
0.810127,0.151899,2.19974
0.822785,0.151899,2.13939
0.835443,0.151899,2.07044
0.848101,0.151899,1.99266
0.860759,0.151899,1.90575
0.873418,0.151899,1.8094
0.886076,0.151899,1.70327
0.898734,0.151899,1.58697
0.911392,0.151899,1.46008
0.924051,0.151899,1.32213
0.936709,0.151899,1.17263
0.949367,0.151899,1.01103
0.962025,0.151899,0.836746
0.974684,0.151899,0.649163
0.987342,0.151899,0.447632
1,0.151899,0.231476
0,0.164557,0.174815
0.0126582,0.164557,0.333999
0.0253165,0.164557,0.477936
0.0379747,0.164557,0.606987
0.0506329,0.164557,0.721483
0.0632911,0.164557,0.821718
0.0759494,0.164557,0.907937
0.0886076,0.164557,0.980327
0.101266,0.164557,1.03902
0.113924,0.164557,1.08406
0.126582,0.164557,1.11542
0.139241,0.164557,1.13303
0.151899,0.164557,1.13676
0.164557,0.164557,1.12672
0.177215,0.164557,1.10428
0.189873,0.164557,1.07672
0.202532,0.164557,1.08014
0.21519,0.164557,1.08562
0.227848,0.164557,1.08969
0.240506,0.164557,1.09259
0.253165,0.164557,1.09481
0.265823,0.164557,1.09665
0.278481,0.164557,1.0983
0.291139,0.164557,1.09987
0.303797,0.164557,1.10146
0.316456,0.164557,1.10313
0.329114,0.164557,1.10498
0.341772,0.164557,1.10709
0.35443,0.164557,1.10957
0.367089,0.164557,1.11255
0.379747,0.164557,1.11621
0.392405,0.164557,1.12078
0.405063,0.164557,1.12659
0.417722,0.164557,1.13412
0.43038,0.164557,1.1441
0.443038,0.164557,1.15768
0.455696,0.164557,1.17677
0.468354,0.164557,1.20466
0.481013,0.164557,1.24717
0.493671,0.164557,1.31396
0.506329,0.164557,1.4159
0.518987,0.164557,1.53043
0.531646,0.164557,1.64539
0.544304,0.164557,1.75571
0.556962,0.164557,1.85943
0.56962,0.164557,1.95576
0.582278,0.164557,2.04443
0.594937,0.164557,2.12531
0.607595,0.164557,2.1984
0.620253,0.164557,2.26368
0.632911,0.164557,2.32118
0.64557,0.164557,2.37091
0.658228,0.164557,2.41288
0.670886,0.164557,2.44708
0.683544,0.164557,2.47352
0.696203,0.164557,2.49216
0.708861,0.164557,2.50299
0.721519,0.164557,2.50594
0.734177,0.164557,2.50097
0.746835,0.164557,2.488
0.759494,0.164557,2.46694
0.772152,0.164557,2.43767
0.78481,0.164557,2.40007
0.797468,0.164557,2.35399
0.810127,0.164557,2.29926
0.822785,0.164557,2.23569
0.835443,0.164557,2.16306
0.848101,0.164557,2.08112
0.860759,0.164557,1.9896
0.873418,0.164557,1.88819
0.886076,0.164557,1.77656
0.898734,0.164557,1.65434
0.911392,0.164557,1.52113
0.924051,0.164557,1.37648
0.936709,0.164557,1.21993
0.949367,0.164557,1.05097
0.962025,0.164557,0.869049
0.974684,0.164557,0.6736
0.987342,0.164557,0.464024
1,0.164557,0.239703
0,0.177215,0.178697
0.0126582,0.177215,0.341679
0.0253165,0.177215,0.489242
0.0379747,0.177215,0.621662
0.0506329,0.177215,0.739182
0.0632911,0.177215,0.841999
0.0759494,0.177215,0.930256
0.0886076,0.177215,1.00402
0.101266,0.177215,1.06327
0.113924,0.177215,1.10784
0.126582,0.177215,1.13742
0.139241,0.177215,1.15139
0.151899,0.177215,1.1487
0.164557,0.177215,1.12729
0.177215,0.177215,1.08245
0.189873,0.177215,1
0.202532,0.177215,1.03587
0.21519,0.177215,1.04731
0.227848,0.177215,1.05173
0.240506,0.177215,1.0539
0.253165,0.177215,1.05525
0.265823,0.177215,1.05626
0.278481,0.177215,1.05713
0.291139,0.177215,1.05795
0.303797,0.177215,1.05876
0.316456,0.177215,1.05962
0.329114,0.177215,1.06057
0.341772,0.177215,1.06165
0.35443,0.177215,1.06293
0.367089,0.177215,1.06447
0.379747,0.177215,1.06636
0.392405,0.177215,1.06873
0.405063,0.177215,1.07178
0.417722,0.177215,1.07576
0.43038,0.177215,1.08112
0.443038,0.177215,1.08859
0.455696,0.177215,1.09954
0.468354,0.177215,1.11678
0.481013,0.177215,1.1469
0.493671,0.177215,1.20763
0.506329,0.177215,1.35362
0.518987,0.177215,1.50377
0.531646,0.177215,1.64422
0.544304,0.177215,1.77344
0.556962,0.177215,1.89189
0.56962,0.177215,2.00019
0.582278,0.177215,2.09884
0.594937,0.177215,2.1882
0.607595,0.177215,2.26853
0.620253,0.177215,2.34005
0.632911,0.177215,2.4029
0.64557,0.177215,2.45718
0.658228,0.177215,2.50299
0.670886,0.177215,2.54038
0.683544,0.177215,2.56938
0.696203,0.177215,2.59
0.708861,0.177215,2.60224
0.721519,0.177215,2.60608
0.734177,0.177215,2.60147
0.746835,0.177215,2.58835
0.759494,0.177215,2.56664
0.772152,0.177215,2.53624
0.78481,0.177215,2.49703
0.797468,0.177215,2.44887
0.810127,0.177215,2.3916
0.822785,0.177215,2.32504
0.835443,0.177215,2.24896
0.848101,0.177215,2.16314
0.860759,0.177215,2.06731
0.873418,0.177215,1.96117
0.886076,0.177215,1.84442
0.898734,0.177215,1.71668
0.911392,0.177215,1.57759
0.924051,0.177215,1.42672
0.936709,0.177215,1.26363
0.949367,0.177215,1.08784
0.962025,0.177215,0.898857
0.974684,0.177215,0.69614
0.987342,0.177215,0.47914
1,0.177215,0.247287
0,0.189873,0.182272
0.0126582,0.189873,0.348754
0.0253165,0.189873,0.499668
0.0379747,0.189873,0.635215
0.0506329,0.189873,0.755559
0.0632911,0.189873,0.860818
0.0759494,0.189873,0.951045
0.0886076,0.189873,1.02621
0.101266,0.189873,1.08616
0.113924,0.189873,1.1306
0.126582,0.189873,1.15898
0.139241,0.189873,1.1704
0.151899,0.189873,1.16334
0.164557,0.189873,1.13527
0.177215,0.189873,1.08219
0.189873,0.189873,1
0.202532,0.189873,1
0.21519,0.189873,1
0.227848,0.189873,1
0.240506,0.189873,1
0.253165,0.189873,1
0.265823,0.189873,1
0.278481,0.189873,1
0.291139,0.189873,1
0.303797,0.189873,1
0.316456,0.189873,1
0.329114,0.189873,1
0.341772,0.189873,1
0.35443,0.189873,1
0.367089,0.189873,1
0.379747,0.189873,1
0.392405,0.189873,1
0.405063,0.189873,1
0.417722,0.189873,1
0.43038,0.189873,1
0.443038,0.189873,1
0.455696,0.189873,1
0.468354,0.189873,1
0.481013,0.189873,1
0.493671,0.189873,1
0.506329,0.189873,1.27115
0.518987,0.189873,1.47078
0.531646,0.189873,1.63827
0.544304,0.189873,1.7859
0.556962,0.189873,1.91847
0.56962,0.189873,2.03825
0.582278,0.189873,2.14652
0.594937,0.189873,2.24408
0.607595,0.189873,2.33147
0.620253,0.189873,2.40907
0.632911,0.189873,2.47715
0.64557,0.189873,2.53591
0.658228,0.189873,2.58551
0.670886,0.189873,2.62604
0.683544,0.189873,2.65759
0.696203,0.189873,2.6802
0.708861,0.189873,2.69388
0.721519,0.189873,2.69864
0.734177,0.189873,2.69445
0.746835,0.189873,2.68126
0.759494,0.189873,2.659
0.772152,0.189873,2.62759
0.78481,0.189873,2.58691
0.797468,0.189873,2.53684
0.810127,0.189873,2.47722
0.822785,0.189873,2.40787
0.835443,0.189873,2.32859
0.848101,0.189873,2.23915
0.860759,0.189873,2.1393
0.873418,0.189873,2.02876
0.886076,0.189873,1.90723
0.898734,0.189873,1.77436
0.911392,0.189873,1.6298
0.924051,0.189873,1.47315
0.936709,0.189873,1.304
0.949367,0.189873,1.12189
0.962025,0.189873,0.926373
0.974684,0.189873,0.71694
0.987342,0.189873,0.493085
1,0.189873,0.254284
0,0.202532,0.185613
0.0126582,0.202532,0.355374
0.0253165,0.202532,0.509439
0.0379747,0.202532,0.647947
0.0506329,0.202532,0.770998
0.0632911,0.202532,0.878645
0.0759494,0.202532,0.970874
0.0886076,0.202532,1.04758
0.101266,0.202532,1.10855
0.113924,0.202532,1.1534
0.126582,0.202532,1.18149
0.139241,0.202532,1.19186
0.151899,0.202532,1.18296
0.164557,0.202532,1.15225
0.177215,0.202532,1.09502
0.189873,0.202532,1
0.202532,0.202532,1
0.21519,0.202532,1.01453
0.227848,0.202532,1.02555
0.240506,0.202532,1.03593
0.253165,0.202532,1.04577
0.265823,0.202532,1.05487
0.278481,0.202532,1.06309
0.291139,0.202532,1.07039
0.303797,0.202532,1.07675
0.316456,0.202532,1.08216
0.329114,0.202532,1.08658
0.341772,0.202532,1.08999
0.35443,0.202532,1.09234
0.367089,0.202532,1.09356
0.379747,0.202532,1.09359
0.392405,0.202532,1.09233
0.405063,0.202532,1.08965
0.417722,0.202532,1.0854
0.43038,0.202532,1.07934
0.443038,0.202532,1.07116
0.455696,0.202532,1.06037
0.468354,0.202532,1.04618
0.481013,0.202532,1.0271
0.493671,0.202532,1
0.506329,0.202532,1.24419
0.518987,0.202532,1.4539
0.531646,0.202532,1.63614
0.544304,0.202532,1.79742
0.556962,0.202532,1.94182
0.56962,0.202532,2.07179
0.582278,0.202532,2.18888
0.594937,0.202532,2.29411
0.607595,0.202532,2.38818
0.620253,0.202532,2.47158
0.632911,0.202532,2.5447
0.64557,0.202532,2.60779
0.658228,0.202532,2.66106
0.670886,0.202532,2.70467
0.683544,0.202532,2.73872
0.696203,0.202532,2.76329
0.708861,0.202532,2.77842
0.721519,0.202532,2.78413
0.734177,0.202532,2.7804
0.746835,0.202532,2.76721
0.759494,0.202532,2.7445
0.772152,0.202532,2.71219
0.78481,0.202532,2.67017
0.797468,0.202532,2.61834
0.810127,0.202532,2.55654
0.822785,0.202532,2.48461
0.835443,0.202532,2.40235
0.848101,0.202532,2.30955
0.860759,0.202532,2.20596
0.873418,0.202532,2.09132
0.886076,0.202532,1.96534
0.898734,0.202532,1.82771
0.911392,0.202532,1.67807
0.924051,0.202532,1.51606
0.936709,0.202532,1.34129
0.949367,0.202532,1.15334
0.962025,0.202532,0.951777
0.974684,0.202532,0.736138
0.987342,0.202532,0.505954
1,0.202532,0.26074
0,0.21519,0.188785
0.0126582,0.21519,0.361665
0.0253165,0.21519,0.518745
0.0379747,0.21519,0.660113
0.0506329,0.21519,0.785819
0.0632911,0.21519,0.895867
0.0759494,0.21519,0.990201
0.0886076,0.21519,1.06868
0.101266,0.21519,1.13105
0.113924,0.21519,1.17691
0.126582,0.21519,1.2057
0.139241,0.21519,1.21656
0.151899,0.21519,1.20837
0.164557,0.21519,1.17972
0.177215,0.21519,1.12963
0.189873,0.21519,1.06109
0.202532,0.21519,1
0.21519,0.21519,1.01657
0.227848,0.21519,1.03571
0.240506,0.21519,1.05637
0.253165,0.21519,1.07628
0.265823,0.21519,1.09459
0.278481,0.21519,1.11107
0.291139,0.21519,1.12569
0.303797,0.21519,1.13843
0.316456,0.21519,1.14927
0.329114,0.21519,1.15816
0.341772,0.21519,1.16502
0.35443,0.21519,1.16977
0.367089,0.21519,1.1723
0.379747,0.21519,1.17245
0.392405,0.21519,1.17005
0.405063,0.21519,1.16486
0.417722,0.21519,1.15658
0.43038,0.21519,1.14478
0.443038,0.21519,1.12891
0.455696,0.21519,1.10813
0.468354,0.21519,1.08121
0.481013,0.21519,1.04621
0.493671,0.21519,1
0.506329,0.21519,1.2357
0.518987,0.21519,1.44848
0.531646,0.21519,1.63895
0.544304,0.21519,1.8098
0.556962,0.21519,1.96356
0.56962,0.21519,2.10218
0.582278,0.21519,2.22708
0.594937,0.21519,2.33928
0.607595,0.21519,2.43952
0.620253,0.21519,2.52837
0.632911,0.21519,2.60624
0.64557,0.21519,2.67346
0.658228,0.21519,2.73026
0.670886,0.21519,2.77683
0.683544,0.21519,2.81332
0.696203,0.21519,2.83981
0.708861,0.21519,2.85637
0.721519,0.21519,2.86303
0.734177,0.21519,2.8598
0.746835,0.21519,2.84666
0.759494,0.21519,2.82357
0.772152,0.21519,2.79046
0.78481,0.21519,2.74723
0.797468,0.21519,2.69378
0.810127,0.21519,2.62998
0.822785,0.21519,2.55565
0.835443,0.21519,2.47063
0.848101,0.21519,2.3747
0.860759,0.21519,2.26764
0.873418,0.21519,2.1492
0.886076,0.21519,2.0191
0.898734,0.21519,1.87704
0.911392,0.21519,1.72269
0.924051,0.21519,1.55572
0.936709,0.21519,1.37574
0.949367,0.21519,1.18238
0.962025,0.21519,0.975231
0.974684,0.21519,0.753859
0.987342,0.21519,0.517831
1,0.21519,0.266697
0,0.227848,0.191839
0.0126582,0.227848,0.367731
0.0253165,0.227848,0.527742
0.0379747,0.227848,0.671917
0.0506329,0.227848,0.800273
0.0632911,0.227848,0.912782
0.0759494,0.227848,1.00936
0.0886076,0.227848,1.08985
0.101266,0.227848,1.15402
0.113924,0.227848,1.2015
0.126582,0.227848,1.2318
0.139241,0.227848,1.2443
0.151899,0.227848,1.2382
0.164557,0.227848,1.21262
0.177215,0.227848,1.16665
0.189873,0.227848,1.0987
0.202532,0.227848,1
0.21519,0.227848,1
0.227848,0.227848,1.02832
0.240506,0.227848,1.06154
0.253165,0.227848,1.09236
0.265823,0.227848,1.12011
0.278481,0.227848,1.14489
0.291139,0.227848,1.16684
0.303797,0.227848,1.186
0.316456,0.227848,1.20232
0.329114,0.227848,1.21573
0.341772,0.227848,1.22614
0.35443,0.227848,1.23341
0.367089,0.227848,1.23738
0.379747,0.227848,1.23784
0.392405,0.227848,1.23454
0.405063,0.227848,1.22714
0.417722,0.227848,1.21524
0.43038,0.227848,1.19828
0.443038,0.227848,1.17554
0.455696,0.227848,1.146
0.468354,0.227848,1.1083
0.481013,0.227848,1.06051
0.493671,0.227848,1
0.506329,0.227848,1.23409
0.518987,0.227848,1.44934
0.531646,0.227848,1.64537
0.544304,0.227848,1.82324
0.556962,0.227848,1.98442
0.56962,0.227848,2.13028
0.582278,0.227848,2.26196
0.594937,0.227848,2.38038
0.607595,0.227848,2.48624
0.620253,0.227848,2.58011
0.632911,0.227848,2.66242
0.64557,0.227848,2.73351
0.658228,0.227848,2.79366
0.670886,0.227848,2.84306
0.683544,0.227848,2.88188
0.696203,0.227848,2.91022
0.708861,0.227848,2.92818
0.721519,0.227848,2.93579
0.734177,0.227848,2.93309
0.746835,0.227848,2.92004
0.759494,0.227848,2.89664
0.772152,0.227848,2.86282
0.78481,0.227848,2.81849
0.797468,0.227848,2.76356
0.810127,0.227848,2.6979
0.822785,0.227848,2.62137
0.835443,0.227848,2.53379
0.848101,0.227848,2.43497
0.860759,0.227848,2.32469
0.873418,0.227848,2.20272
0.886076,0.227848,2.06879
0.898734,0.227848,1.92262
0.911392,0.227848,1.76392
0.924051,0.227848,1.59234
0.936709,0.227848,1.40756
0.949367,0.227848,1.2092
0.962025,0.227848,0.99688
0.974684,0.227848,0.770214
0.987342,0.227848,0.528791
1,0.227848,0.272194
0,0.240506,0.194818
0.0126582,0.240506,0.373656
0.0253165,0.240506,0.53655
0.0379747,0.240506,0.683518
0.0506329,0.240506,0.814551
0.0632911,0.240506,0.929603
0.0759494,0.240506,1.02858
0.0886076,0.240506,1.11134
0.101266,0.240506,1.17765
0.113924,0.240506,1.22723
0.126582,0.240506,1.2597
0.139241,0.240506,1.27461
0.151899,0.240506,1.27148
0.164557,0.240506,1.2499
0.177215,0.240506,1.20964
0.189873,0.240506,1.15105
0.202532,0.240506,1.07631
0.21519,0.240506,1
0.227848,0.240506,1
0.240506,0.240506,1.05308
0.253165,0.240506,1.0955
0.265823,0.240506,1.13256
0.278481,0.240506,1.16553
0.291139,0.240506,1.19477
0.303797,0.240506,1.22037
0.316456,0.240506,1.24224
0.329114,0.240506,1.2603
0.341772,0.240506,1.27438
0.35443,0.240506,1.28433
0.367089,0.240506,1.28994
0.379747,0.240506,1.29097
0.392405,0.240506,1.28709
0.405063,0.240506,1.27791
0.417722,0.240506,1.26294
0.43038,0.240506,1.24155
0.443038,0.240506,1.21293
0.455696,0.240506,1.17602
0.468354,0.240506,1.12946
0.481013,0.240506,1.0715
0.493671,0.240506,1
0.506329,0.240506,1.23531
0.518987,0.240506,1.45338
0.531646,0.240506,1.65391
0.544304,0.240506,1.83736
0.556962,0.240506,2.00459
0.56962,0.240506,2.15653
0.582278,0.240506,2.29408
0.594937,0.240506,2.418
0.607595,0.240506,2.52893
0.620253,0.240506,2.62738
0.632911,0.240506,2.71379
0.64557,0.240506,2.7885
0.658228,0.240506,2.85178
0.670886,0.240506,2.90385
0.683544,0.240506,2.94489
0.696203,0.240506,2.97501
0.708861,0.240506,2.99432
0.721519,0.240506,3.00286
0.734177,0.240506,3.00068
0.746835,0.240506,2.98777
0.759494,0.240506,2.96411
0.772152,0.240506,2.92965
0.78481,0.240506,2.88433
0.797468,0.240506,2.82805
0.810127,0.240506,2.76069
0.822785,0.240506,2.68211
0.835443,0.240506,2.59217
0.848101,0.240506,2.49066
0.860759,0.240506,2.3774
0.873418,0.240506,2.25216
0.886076,0.240506,2.11469
0.898734,0.240506,1.96473
0.911392,0.240506,1.80199
0.924051,0.240506,1.62616
0.936709,0.240506,1.43692
0.949367,0.240506,1.23394
0.962025,0.240506,1.01686
0.974684,0.240506,0.785303
0.987342,0.240506,0.538901
1,0.240506,0.277264
0,0.253165,0.197752
0.0126582,0.253165,0.379501
0.0253165,0.253165,0.545262
0.0379747,0.253165,0.695032
0.0506329,0.253165,0.828787
0.0632911,0.253165,0.946475
0.0759494,0.253165,1.048
0.0886076,0.253165,1.13324
0.101266,0.253165,1.202
0.113924,0.253165,1.25405
0.126582,0.253165,1.28913
0.139241,0.253165,1.30693
0.151899,0.253165,1.3072
0.164557,0.253165,1.28981
0.177215,0.253165,1.25494
0.189873,0.253165,1.2035
0.202532,0.253165,1.13819
0.21519,0.253165,1.06615
0.227848,0.253165,1
0.240506,0.253165,1.03927
0.253165,0.253165,1.08797
0.265823,0.253165,1.13309
0.278481,0.253165,1.17385
0.291139,0.253165,1.21033
0.303797,0.253165,1.24243
0.316456,0.253165,1.26998
0.329114,0.253165,1.2928
0.341772,0.253165,1.31073
0.35443,0.253165,1.32357
0.367089,0.253165,1.33108
0.379747,0.253165,1.33298
0.392405,0.253165,1.32891
0.405063,0.253165,1.31844
0.417722,0.253165,1.30104
0.43038,0.253165,1.27603
0.443038,0.253165,1.24258
0.455696,0.253165,1.19966
0.468354,0.253165,1.14598
0.481013,0.253165,1.08003
0.493671,0.253165,1
0.506329,0.253165,1.23774
0.518987,0.253165,1.45895
0.531646,0.253165,1.66351
0.544304,0.253165,1.85167
0.556962,0.253165,2.024
0.56962,0.253165,2.18116
0.582278,0.253165,2.32382
0.594937,0.253165,2.4526
0.607595,0.253165,2.56806
0.620253,0.253165,2.67067
0.632911,0.253165,2.76084
0.64557,0.253165,2.83888
0.658228,0.253165,2.90508
0.670886,0.253165,2.95966
0.683544,0.253165,3.00278
0.696203,0.253165,3.03459
0.708861,0.253165,3.05519
0.721519,0.253165,3.06464
0.734177,0.253165,3.06298
0.746835,0.253165,3.05022
0.759494,0.253165,3.02635
0.772152,0.253165,2.99133
0.78481,0.253165,2.9451
0.797468,0.253165,2.88758
0.810127,0.253165,2.81866
0.822785,0.253165,2.73821
0.835443,0.253165,2.64608
0.848101,0.253165,2.5421
0.860759,0.253165,2.42608
0.873418,0.253165,2.29781
0.886076,0.253165,2.15707
0.898734,0.253165,2.00359
0.911392,0.253165,1.83712
0.924051,0.253165,1.65736
0.936709,0.253165,1.46401
0.949367,0.253165,1.25676
0.962025,0.253165,1.03528
0.974684,0.253165,0.799216
0.987342,0.253165,0.548223
1,0.253165,0.281939
0,0.265823,0.200666
0.0126582,0.265823,0.385313
0.0253165,0.265823,0.553941
0.0379747,0.265823,0.706537
0.0506329,0.265823,0.843069
0.0632911,0.265823,0.963482
0.0759494,0.265823,1.06769
0.0886076,0.265823,1.15559
0.101266,0.265823,1.22703
0.113924,0.265823,1.28183
0.126582,0.265823,1.3198
0.139241,0.265823,1.34076
0.151899,0.265823,1.34456
0.164557,0.265823,1.33119
0.177215,0.265823,1.30079
0.189873,0.265823,1.25381
0.202532,0.265823,1.19076
0.21519,0.265823,1.1104
0.227848,0.265823,1
0.240506,0.265823,1
0.253165,0.265823,1.068
0.265823,0.265823,1.12195
0.278481,0.265823,1.17044
0.291139,0.265823,1.21426
0.303797,0.265823,1.25302
0.316456,0.265823,1.2864
0.329114,0.265823,1.31418
0.341772,0.265823,1.33615
0.35443,0.265823,1.3521
0.367089,0.265823,1.3618
0.379747,0.265823,1.36493
0.392405,0.265823,1.36111
0.405063,0.265823,1.3499
0.417722,0.265823,1.33073
0.43038,0.265823,1.30293
0.443038,0.265823,1.26568
0.455696,0.265823,1.21802
0.468354,0.265823,1.15877
0.481013,0.265823,1.0866
0.493671,0.265823,1
0.506329,0.265823,1.24068
0.518987,0.265823,1.46516
0.531646,0.265823,1.67347
0.544304,0.265823,1.86581
0.556962,0.265823,2.04257
0.56962,0.265823,2.20426
0.582278,0.265823,2.3514
0.594937,0.265823,2.4845
0.607595,0.265823,2.60402
0.620253,0.265823,2.71039
0.632911,0.265823,2.80398
0.64557,0.265823,2.88509
0.658228,0.265823,2.95399
0.670886,0.265823,3.01089
0.683544,0.265823,3.05597
0.696203,0.265823,3.08937
0.708861,0.265823,3.11118
0.721519,0.265823,3.12149
0.734177,0.265823,3.12035
0.746835,0.265823,3.10776
0.759494,0.265823,3.08372
0.772152,0.265823,3.0482
0.78481,0.265823,3.00115
0.797468,0.265823,2.9425
0.810127,0.265823,2.87214
0.822785,0.265823,2.78995
0.835443,0.265823,2.69581
0.848101,0.265823,2.58955
0.860759,0.265823,2.47098
0.873418,0.265823,2.33992
0.886076,0.265823,2.19615
0.898734,0.265823,2.03943
0.911392,0.265823,1.86951
0.924051,0.265823,1.68612
0.936709,0.265823,1.48898
0.949367,0.265823,1.2778
0.962025,0.265823,1.05226
0.974684,0.265823,0.812037
0.987342,0.265823,0.556812
1,0.265823,0.286247
0,0.278481,0.203574
0.0126582,0.278481,0.391121
0.0253165,0.278481,0.56263
0.0379747,0.278481,0.718082
0.0506329,0.278481,0.857445
0.0632911,0.278481,0.980668
0.0759494,0.278481,1.08768
0.0886076,0.278481,1.17838
0.101266,0.278481,1.25267
0.113924,0.278481,1.31041
0.126582,0.278481,1.35147
0.139241,0.278481,1.37572
0.151899,0.278481,1.38309
0.164557,0.278481,1.37355
0.177215,0.278481,1.3472
0.189873,0.278481,1.30418
0.202532,0.278481,1.24462
0.21519,0.278481,1.16865
0.227848,0.278481,1.07865
0.240506,0.278481,1
0.253165,0.278481,1.04607
0.265823,0.278481,1.10025
0.278481,0.278481,1.15568
0.291139,0.278481,1.20721
0.303797,0.278481,1.25297
0.316456,0.278481,1.29242
0.329114,0.278481,1.32533
0.341772,0.278481,1.35155
0.35443,0.278481,1.37088
0.367089,0.278481,1.38307
0.379747,0.278481,1.3878
0.392405,0.278481,1.38469
0.405063,0.278481,1.37328
0.417722,0.278481,1.35302
0.43038,0.278481,1.32324
0.443038,0.278481,1.28319
0.455696,0.278481,1.23194
0.468354,0.278481,1.16846
0.481013,0.278481,1.09157
0.493671,0.278481,1
0.506329,0.278481,1.24378
0.518987,0.278481,1.47153
0.531646,0.278481,1.68337
0.544304,0.278481,1.87948
0.556962,0.278481,2.0602
0.56962,0.278481,2.2259
0.582278,0.278481,2.377
0.594937,0.278481,2.51394
0.607595,0.278481,2.63711
0.620253,0.278481,2.74688
0.632911,0.278481,2.84358
0.64557,0.278481,2.92749
0.658228,0.278481,2.99887
0.670886,0.278481,3.05792
0.683544,0.278481,3.10482
0.696203,0.278481,3.1397
0.708861,0.278481,3.16266
0.721519,0.278481,3.17379
0.734177,0.278481,3.17313
0.746835,0.278481,3.16072
0.759494,0.278481,3.13654
0.772152,0.278481,3.10058
0.78481,0.278481,3.05278
0.797468,0.278481,2.99309
0.810127,0.278481,2.92141
0.822785,0.278481,2.83764
0.835443,0.278481,2.74164
0.848101,0.278481,2.63327
0.860759,0.278481,2.51236
0.873418,0.278481,2.37872
0.886076,0.278481,2.23216
0.898734,0.278481,2.07244
0.911392,0.278481,1.89935
0.924051,0.278481,1.71261
0.936709,0.278481,1.51198
0.949367,0.278481,1.29717
0.962025,0.278481,1.06789
0.974684,0.278481,0.823841
0.987342,0.278481,0.56472
1,0.278481,0.290212
0,0.291139,0.206488
0.0126582,0.291139,0.396943
0.0253165,0.291139,0.571352
0.0379747,0.291139,0.729694
0.0506329,0.291139,0.871939
0.0632911,0.291139,0.998042
0.0759494,0.291139,1.10794
0.0886076,0.291139,1.20157
0.101266,0.291139,1.27884
0.113924,0.291139,1.33965
